epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,172.448,1.4177,2.34952,1.59504,0.39925,0.13674,0.16672,0.05464,1.76043,3.31159,2.058,0.000540649,0.000540649,0.000540649
